TrainNo,StartingStationCode,DepartureTime,ArrivingStationCode,ArrivalTime,EdgeWeight
12778,QLN,Thu 13:50,KTYM,Thu 15:40,110
12778,KTYM,Thu 15:45,ERN,Thu 16:55,70
12778,ERN,Thu 17:00,TCR,Thu 18:11,71
12778,TCR,Thu 18:14,PGT,Thu 19:50,96
12778,PGT,Thu 20:00,ED,Thu 23:00,180
12977,ERS,Sun 18:50,TCR,Sun 20:19,89
12977,TCR,Sun 20:22,SRR,Sun 21:09,47
12977,SRR,Sun 21:19,CLT,Sun 22:32,73
12978,CLT,Sun 1:40,SRR,Sun 3:05,85
12978,SRR,Sun 3:15,TCR,Sun 3:53,38
12978,TCR,Sun 3:56,ERS,Sun 5:45,109
13351,ED,Tue 7:05,PGT,Tue 10:10,185
13351,PGT,Tue 10:20,TCR,Tue 12:08,108
13351,TCR,Tue 12:11,ERS,Tue 13:40,89
13351,ERS,Tue 14:07,ALLP,Tue 15:15,68
13351,ED,Wed 7:05,PGT,Wed 10:10,185
13351,PGT,Wed 10:20,TCR,Wed 12:08,108
13351,TCR,Wed 12:11,ERS,Wed 13:40,89
13351,ERS,Wed 14:07,ALLP,Wed 15:15,68
13351,ED,Thu 7:05,PGT,Thu 10:10,185
13351,PGT,Thu 10:20,TCR,Thu 12:08,108
13351,TCR,Thu 12:11,ERS,Thu 13:40,89
13351,ERS,Thu 14:07,ALLP,Thu 15:15,68
13351,ED,Fri 7:05,PGT,Fri 10:10,185
13351,PGT,Fri 10:20,TCR,Fri 12:08,108
13351,TCR,Fri 12:11,ERS,Fri 13:40,89
13351,ERS,Fri 14:07,ALLP,Fri 15:15,68
13351,ED,Sat 7:05,PGT,Sat 10:10,185
13351,PGT,Sat 10:20,TCR,Sat 12:08,108
13351,TCR,Sat 12:11,ERS,Sat 13:40,89
13351,ERS,Sat 14:07,ALLP,Sat 15:15,68
13351,ED,Sun 7:05,PGT,Sun 10:10,185
13351,PGT,Sun 10:20,TCR,Sun 12:08,108
13351,TCR,Sun 12:11,ERS,Sun 13:40,89
13351,ERS,Sun 14:07,ALLP,Sun 15:15,68
13351,ED,Mon 7:05,PGT,Mon 10:10,185
13351,PGT,Mon 10:20,TCR,Mon 12:08,108
13351,TCR,Mon 12:11,ERS,Mon 13:40,89
13351,ERS,Mon 14:07,ALLP,Mon 15:15,68
13352,ALLP,Sun 6:00,ERS,Sun 7:20,80
13352,ERS,Sun 7:30,TCR,Sun 8:48,78
13352,TCR,Sun 8:51,PGT,Sun 11:00,129
13352,PGT,Sun 11:10,ED,Sun 14:10,180
13352,ALLP,Mon 6:00,ERS,Mon 7:20,80
13352,ERS,Mon 7:30,TCR,Mon 8:48,78
13352,TCR,Mon 8:51,PGT,Mon 11:00,129
13352,PGT,Mon 11:10,ED,Mon 14:10,180
13352,ALLP,Tue 6:00,ERS,Tue 7:20,80
13352,ERS,Tue 7:30,TCR,Tue 8:48,78
13352,TCR,Tue 8:51,PGT,Tue 11:00,129
13352,PGT,Tue 11:10,ED,Tue 14:10,180
13352,ALLP,Wed 6:00,ERS,Wed 7:20,80
13352,ERS,Wed 7:30,TCR,Wed 8:48,78
13352,TCR,Wed 8:51,PGT,Wed 11:00,129
13352,PGT,Wed 11:10,ED,Wed 14:10,180
13352,ALLP,Thu 6:00,ERS,Thu 7:20,80
13352,ERS,Thu 7:30,TCR,Thu 8:48,78
13352,TCR,Thu 8:51,PGT,Thu 11:00,129
13352,PGT,Thu 11:10,ED,Thu 14:10,180
13352,ALLP,Fri 6:00,ERS,Fri 7:20,80
13352,ERS,Fri 7:30,TCR,Fri 8:48,78
13352,TCR,Fri 8:51,PGT,Fri 11:00,129
13352,PGT,Fri 11:10,ED,Fri 14:10,180
13352,ALLP,Sat 6:00,ERS,Sat 7:20,80
13352,ERS,Sat 7:30,TCR,Sat 8:48,78
13352,TCR,Sat 8:51,PGT,Sat 11:00,129
13352,PGT,Sat 11:10,ED,Sat 14:10,180
16101,MDU,Mon 0:25,PUU,Mon 6:10,345
16101,PUU,Mon 6:15,QLN,Mon 7:20,65
16101,MDU,Tue 0:25,PUU,Tue 6:10,345
16101,PUU,Tue 6:15,QLN,Tue 7:20,65
16101,MDU,Wed 0:25,PUU,Wed 6:10,345
16101,PUU,Wed 6:15,QLN,Wed 7:20,65
16101,MDU,Thu 0:25,PUU,Thu 6:10,345
16101,PUU,Thu 6:15,QLN,Thu 7:20,65
16101,MDU,Fri 0:25,PUU,Fri 6:10,345
16101,PUU,Fri 6:15,QLN,Fri 7:20,65
16101,MDU,Sat 0:25,PUU,Sat 6:10,345
16101,PUU,Sat 6:15,QLN,Sat 7:20,65
16101,MDU,Sun 0:25,PUU,Sun 6:10,345
16101,PUU,Sun 6:15,QLN,Sun 7:20,65
16102,QLN,Sun 12:00,PUU,Sun 13:00,60
16102,PUU,Sun 13:10,MDU,Sun 18:55,345
16102,QLN,Mon 12:00,PUU,Mon 13:00,60
16102,PUU,Mon 13:10,MDU,Mon 18:55,345
16102,QLN,Tue 12:00,PUU,Tue 13:00,60
16102,PUU,Tue 13:10,MDU,Tue 18:55,345
16102,QLN,Wed 12:00,PUU,Wed 13:00,60
16102,PUU,Wed 13:10,MDU,Wed 18:55,345
16102,QLN,Thu 12:00,PUU,Thu 13:00,60
16102,PUU,Thu 13:10,MDU,Thu 18:55,345
16102,QLN,Fri 12:00,PUU,Fri 13:00,60
16102,PUU,Fri 13:10,MDU,Fri 18:55,345
16102,QLN,Sat 12:00,PUU,Sat 13:00,60
16102,PUU,Sat 13:10,MDU,Sat 18:55,345
16127,MDU,Sun 18:05,TEN,Sun 20:50,165
16127,TEN,Sun 20:55,TVC,Mon 0:55,240
16127,TVC,Mon 1:00,QLN,Mon 2:10,70
16127,QLN,Mon 2:13,KYJ,Mon 2:50,37
16127,KYJ,Mon 2:52,ALLP,Mon 3:37,45
16127,ALLP,Mon 3:40,ERS,Mon 5:20,100
16127,ERS,Mon 5:25,ERN,Mon 5:32,7
16127,ERN,Mon 5:34,TCR,Mon 6:59,85
16127,TCR,Mon 7:02,GUV,Mon 7:40,38
16127,MDU,Mon 18:05,TEN,Mon 20:50,165
16127,TEN,Mon 20:55,TVC,Tue 0:55,240
16127,TVC,Tue 1:00,QLN,Tue 2:10,70
16127,QLN,Tue 2:13,KYJ,Tue 2:50,37
16127,KYJ,Tue 2:52,ALLP,Tue 3:37,45
16127,ALLP,Tue 3:40,ERS,Tue 5:20,100
16127,ERS,Tue 5:25,ERN,Tue 5:32,7
16127,ERN,Tue 5:34,TCR,Tue 6:59,85
16127,TCR,Tue 7:02,GUV,Tue 7:40,38
16127,MDU,Tue 18:05,TEN,Tue 20:50,165
16127,TEN,Tue 20:55,TVC,Wed 0:55,240
16127,TVC,Wed 1:00,QLN,Wed 2:10,70
16127,QLN,Wed 2:13,KYJ,Wed 2:50,37
16127,KYJ,Wed 2:52,ALLP,Wed 3:37,45
16127,ALLP,Wed 3:40,ERS,Wed 5:20,100
16127,ERS,Wed 5:25,ERN,Wed 5:32,7
16127,ERN,Wed 5:34,TCR,Wed 6:59,85
16127,TCR,Wed 7:02,GUV,Wed 7:40,38
16127,MDU,Wed 18:05,TEN,Wed 20:50,165
16127,TEN,Wed 20:55,TVC,Thu 0:55,240
16127,TVC,Thu 1:00,QLN,Thu 2:10,70
16127,QLN,Thu 2:13,KYJ,Thu 2:50,37
16127,KYJ,Thu 2:52,ALLP,Thu 3:37,45
16127,ALLP,Thu 3:40,ERS,Thu 5:20,100
16127,ERS,Thu 5:25,ERN,Thu 5:32,7
16127,ERN,Thu 5:34,TCR,Thu 6:59,85
16127,TCR,Thu 7:02,GUV,Thu 7:40,38
16127,MDU,Thu 18:05,TEN,Thu 20:50,165
16127,TEN,Thu 20:55,TVC,Fri 0:55,240
16127,TVC,Fri 1:00,QLN,Fri 2:10,70
16127,QLN,Fri 2:13,KYJ,Fri 2:50,37
16127,KYJ,Fri 2:52,ALLP,Fri 3:37,45
16127,ALLP,Fri 3:40,ERS,Fri 5:20,100
16127,ERS,Fri 5:25,ERN,Fri 5:32,7
16127,ERN,Fri 5:34,TCR,Fri 6:59,85
16127,TCR,Fri 7:02,GUV,Fri 7:40,38
16127,MDU,Fri 18:05,TEN,Fri 20:50,165
16127,TEN,Fri 20:55,TVC,Sat 0:55,240
16127,TVC,Sat 1:00,QLN,Sat 2:10,70
16127,QLN,Sat 2:13,KYJ,Sat 2:50,37
16127,KYJ,Sat 2:52,ALLP,Sat 3:37,45
16127,ALLP,Sat 3:40,ERS,Sat 5:20,100
16127,ERS,Sat 5:25,ERN,Sat 5:32,7
16127,ERN,Sat 5:34,TCR,Sat 6:59,85
16127,TCR,Sat 7:02,GUV,Sat 7:40,38
16127,MDU,Sat 18:05,TEN,Sat 20:50,165
16127,TEN,Sat 20:55,TVC,Sun 0:55,240
16127,TVC,Sun 1:00,QLN,Sun 2:10,70
16127,QLN,Sun 2:13,KYJ,Sun 2:50,37
16127,KYJ,Sun 2:52,ALLP,Sun 3:37,45
16127,ALLP,Sun 3:40,ERS,Sun 5:20,100
16127,ERS,Sun 5:25,ERN,Sun 5:32,7
16127,ERN,Sun 5:34,TCR,Sun 6:59,85
16127,TCR,Sun 7:02,GUV,Sun 7:40,38
16128,GUV,Sun 23:15,TCR,Sun 23:41,26
16128,TCR,Sun 23:44,ERN,Mon 1:08,84
16128,ERN,Mon 1:10,ERS,Mon 1:25,15
16128,ERS,Mon 1:30,ALLP,Mon 2:25,55
16128,ALLP,Mon 2:28,KYJ,Mon 3:23,55
16128,KYJ,Mon 3:25,QLN,Mon 4:10,45
16128,QLN,Mon 4:13,TVC,Mon 5:28,75
16128,TVC,Mon 5:33,TEN,Mon 9:50,257
16128,TEN,Mon 9:55,MDU,Mon 12:28,153
16128,GUV,Mon 23:15,TCR,Mon 23:41,26
16128,TCR,Mon 23:44,ERN,Tue 1:08,84
16128,ERN,Tue 1:10,ERS,Tue 1:25,15
16128,ERS,Tue 1:30,ALLP,Tue 2:25,55
16128,ALLP,Tue 2:28,KYJ,Tue 3:23,55
16128,KYJ,Tue 3:25,QLN,Tue 4:10,45
16128,QLN,Tue 4:13,TVC,Tue 5:28,75
16128,TVC,Tue 5:33,TEN,Tue 9:50,257
16128,TEN,Tue 9:55,MDU,Tue 12:28,153
16128,GUV,Tue 23:15,TCR,Tue 23:41,26
16128,TCR,Tue 23:44,ERN,Wed 1:08,84
16128,ERN,Wed 1:10,ERS,Wed 1:25,15
16128,ERS,Wed 1:30,ALLP,Wed 2:25,55
16128,ALLP,Wed 2:28,KYJ,Wed 3:23,55
16128,KYJ,Wed 3:25,QLN,Wed 4:10,45
16128,QLN,Wed 4:13,TVC,Wed 5:28,75
16128,TVC,Wed 5:33,TEN,Wed 9:50,257
16128,TEN,Wed 9:55,MDU,Wed 12:28,153
16128,GUV,Wed 23:15,TCR,Wed 23:41,26
16128,TCR,Wed 23:44,ERN,Thu 1:08,84
16128,ERN,Thu 1:10,ERS,Thu 1:25,15
16128,ERS,Thu 1:30,ALLP,Thu 2:25,55
16128,ALLP,Thu 2:28,KYJ,Thu 3:23,55
16128,KYJ,Thu 3:25,QLN,Thu 4:10,45
16128,QLN,Thu 4:13,TVC,Thu 5:28,75
16128,TVC,Thu 5:33,TEN,Thu 9:50,257
16128,TEN,Thu 9:55,MDU,Thu 12:28,153
16128,GUV,Thu 23:15,TCR,Thu 23:41,26
16128,TCR,Thu 23:44,ERN,Fri 1:08,84
16128,ERN,Fri 1:10,ERS,Fri 1:25,15
16128,ERS,Fri 1:30,ALLP,Fri 2:25,55
16128,ALLP,Fri 2:28,KYJ,Fri 3:23,55
16128,KYJ,Fri 3:25,QLN,Fri 4:10,45
16128,QLN,Fri 4:13,TVC,Fri 5:28,75
16128,TVC,Fri 5:33,TEN,Fri 9:50,257
16128,TEN,Fri 9:55,MDU,Fri 12:28,153
16128,GUV,Fri 23:15,TCR,Fri 23:41,26
16128,TCR,Fri 23:44,ERN,Sat 1:08,84
16128,ERN,Sat 1:10,ERS,Sat 1:25,15
16128,ERS,Sat 1:30,ALLP,Sat 2:25,55
16128,ALLP,Sat 2:28,KYJ,Sat 3:23,55
16128,KYJ,Sat 3:25,QLN,Sat 4:10,45
16128,QLN,Sat 4:13,TVC,Sat 5:28,75
16128,TVC,Sat 5:33,TEN,Sat 9:50,257
16128,TEN,Sat 9:55,MDU,Sat 12:28,153
16128,GUV,Sat 23:15,TCR,Sat 23:41,26
16128,TCR,Sat 23:44,ERN,Sun 1:08,84
16128,ERN,Sun 1:10,ERS,Sun 1:25,15
16128,ERS,Sun 1:30,ALLP,Sun 2:25,55
16128,ALLP,Sun 2:28,KYJ,Sun 3:23,55
16128,KYJ,Sun 3:25,QLN,Sun 4:10,45
16128,QLN,Sun 4:13,TVC,Sun 5:28,75
16128,TVC,Sun 5:33,TEN,Sun 9:50,257
16128,TEN,Sun 9:55,MDU,Sun 12:28,153
16187,ED,Sun 23:16,PGT,Mon 3:16,240
16187,PGT,Mon 3:26,TCR,Mon 4:44,78
16187,TCR,Mon 4:47,ERN,Mon 6:18,91
16187,ERN,Mon 6:20,ERS,Mon 6:45,25
16187,ED,Mon 23:16,PGT,Tue 3:16,240
16187,PGT,Tue 3:26,TCR,Tue 4:44,78
16187,TCR,Tue 4:47,ERN,Tue 6:18,91
16187,ERN,Tue 6:20,ERS,Tue 6:45,25
16187,ED,Tue 23:16,PGT,Wed 3:16,240
16187,PGT,Wed 3:26,TCR,Wed 4:44,78
16187,TCR,Wed 4:47,ERN,Wed 6:18,91
16187,ERN,Wed 6:20,ERS,Wed 6:45,25
16187,ED,Wed 23:16,PGT,Thu 3:16,240
16187,PGT,Thu 3:26,TCR,Thu 4:44,78
16187,TCR,Thu 4:47,ERN,Thu 6:18,91
16187,ERN,Thu 6:20,ERS,Thu 6:45,25
16187,ED,Thu 23:16,PGT,Fri 3:16,240
16187,PGT,Fri 3:26,TCR,Fri 4:44,78
16187,TCR,Fri 4:47,ERN,Fri 6:18,91
16187,ERN,Fri 6:20,ERS,Fri 6:45,25
16187,ED,Fri 23:16,PGT,Sat 3:16,240
16187,PGT,Sat 3:26,TCR,Sat 4:44,78
16187,TCR,Sat 4:47,ERN,Sat 6:18,91
16187,ERN,Sat 6:20,ERS,Sat 6:45,25
16187,ED,Sat 23:16,PGT,Sun 3:16,240
16187,PGT,Sun 3:26,TCR,Sun 4:44,78
16187,TCR,Sun 4:47,ERN,Sun 6:18,91
16187,ERN,Sun 6:20,ERS,Sun 6:45,25
16188,ERS,Sun 22:25,ERN,Sun 22:39,14
16188,ERN,Sun 22:41,TCR,Mon 0:22,101
16188,TCR,Mon 0:25,PGT,Mon 1:56,91
16188,PGT,Mon 2:06,ED,Mon 5:10,184
16188,ERS,Mon 22:25,ERN,Mon 22:39,14
16188,ERN,Mon 22:41,TCR,Tue 0:22,101
16188,TCR,Tue 0:25,PGT,Tue 1:56,91
16188,PGT,Tue 2:06,ED,Tue 5:10,184
16188,ERS,Tue 22:25,ERN,Tue 22:39,14
16188,ERN,Tue 22:41,TCR,Wed 0:22,101
16188,TCR,Wed 0:25,PGT,Wed 1:56,91
16188,PGT,Wed 2:06,ED,Wed 5:10,184
16188,ERS,Wed 22:25,ERN,Wed 22:39,14
16188,ERN,Wed 22:41,TCR,Thu 0:22,101
16188,TCR,Thu 0:25,PGT,Thu 1:56,91
16188,PGT,Thu 2:06,ED,Thu 5:10,184
16188,ERS,Thu 22:25,ERN,Thu 22:39,14
16188,ERN,Thu 22:41,TCR,Fri 0:22,101
16188,TCR,Fri 0:25,PGT,Fri 1:56,91
16188,PGT,Fri 2:06,ED,Fri 5:10,184
16188,ERS,Fri 22:25,ERN,Fri 22:39,14
16188,ERN,Fri 22:41,TCR,Sat 0:22,101
16188,TCR,Sat 0:25,PGT,Sat 1:56,91
16188,PGT,Sat 2:06,ED,Sat 5:10,184
16188,ERS,Sat 22:25,ERN,Sat 22:39,14
16188,ERN,Sat 22:41,TCR,Sun 0:22,101
16188,TCR,Sun 0:25,PGT,Sun 1:56,91
16188,PGT,Sun 2:06,ED,Sun 5:10,184
16301,SRR,Sun 14:35,TCR,Sun 15:17,42
16301,TCR,Sun 15:22,ERN,Sun 17:17,115
16301,ERN,Sun 17:22,KTYM,Sun 18:38,76
16301,KTYM,Sun 18:44,KYJ,Sun 19:58,74
16301,KYJ,Sun 20:00,QLN,Sun 20:43,43
16301,QLN,Sun 20:46,TVC,Sun 22:00,74
16301,SRR,Mon 14:35,TCR,Mon 15:17,42
16301,TCR,Mon 15:22,ERN,Mon 17:17,115
16301,ERN,Mon 17:22,KTYM,Mon 18:38,76
16301,KTYM,Mon 18:44,KYJ,Mon 19:58,74
16301,KYJ,Mon 20:00,QLN,Mon 20:43,43
16301,QLN,Mon 20:46,TVC,Mon 22:00,74
16301,SRR,Tue 14:35,TCR,Tue 15:17,42
16301,TCR,Tue 15:22,ERN,Tue 17:17,115
16301,ERN,Tue 17:22,KTYM,Tue 18:38,76
16301,KTYM,Tue 18:44,KYJ,Tue 19:58,74
16301,KYJ,Tue 20:00,QLN,Tue 20:43,43
16301,QLN,Tue 20:46,TVC,Tue 22:00,74
16301,SRR,Wed 14:35,TCR,Wed 15:17,42
16301,TCR,Wed 15:22,ERN,Wed 17:17,115
16301,ERN,Wed 17:22,KTYM,Wed 18:38,76
16301,KTYM,Wed 18:44,KYJ,Wed 19:58,74
16301,KYJ,Wed 20:00,QLN,Wed 20:43,43
16301,QLN,Wed 20:46,TVC,Wed 22:00,74
16301,SRR,Thu 14:35,TCR,Thu 15:17,42
16301,TCR,Thu 15:22,ERN,Thu 17:17,115
16301,ERN,Thu 17:22,KTYM,Thu 18:38,76
16301,KTYM,Thu 18:44,KYJ,Thu 19:58,74
16301,KYJ,Thu 20:00,QLN,Thu 20:43,43
16301,QLN,Thu 20:46,TVC,Thu 22:00,74
16301,SRR,Fri 14:35,TCR,Fri 15:17,42
16301,TCR,Fri 15:22,ERN,Fri 17:17,115
16301,ERN,Fri 17:22,KTYM,Fri 18:38,76
16301,KTYM,Fri 18:44,KYJ,Fri 19:58,74
16301,KYJ,Fri 20:00,QLN,Fri 20:43,43
16301,QLN,Fri 20:46,TVC,Fri 22:00,74
16301,SRR,Sat 14:35,TCR,Sat 15:17,42
16301,TCR,Sat 15:22,ERN,Sat 17:17,115
16301,ERN,Sat 17:22,KTYM,Sat 18:38,76
16301,KTYM,Sat 18:44,KYJ,Sat 19:58,74
16301,KYJ,Sat 20:00,QLN,Sat 20:43,43
16301,QLN,Sat 20:46,TVC,Sat 22:00,74
16302,TVC,Sun 5:25,QLN,Sun 6:42,77
16302,QLN,Sun 6:44,KYJ,Sun 7:33,49
16302,KYJ,Sun 7:35,KTYM,Sun 8:43,68
16302,KTYM,Sun 8:46,ERN,Sun 9:54,68
16302,ERN,Sun 9:59,TCR,Sun 11:21,82
16302,TCR,Sun 11:26,SRR,Sun 12:25,59
16302,TVC,Mon 5:25,QLN,Mon 6:42,77
16302,QLN,Mon 6:44,KYJ,Mon 7:33,49
16302,KYJ,Mon 7:35,KTYM,Mon 8:43,68
16302,KTYM,Mon 8:46,ERN,Mon 9:54,68
16302,ERN,Mon 9:59,TCR,Mon 11:21,82
16302,TCR,Mon 11:26,SRR,Mon 12:25,59
16302,TVC,Tue 5:25,QLN,Tue 6:42,77
16302,QLN,Tue 6:44,KYJ,Tue 7:33,49
16302,KYJ,Tue 7:35,KTYM,Tue 8:43,68
16302,KTYM,Tue 8:46,ERN,Tue 9:54,68
16302,ERN,Tue 9:59,TCR,Tue 11:21,82
16302,TCR,Tue 11:26,SRR,Tue 12:25,59
16302,TVC,Wed 5:25,QLN,Wed 6:42,77
16302,QLN,Wed 6:44,KYJ,Wed 7:33,49
16302,KYJ,Wed 7:35,KTYM,Wed 8:43,68
16302,KTYM,Wed 8:46,ERN,Wed 9:54,68
16302,ERN,Wed 9:59,TCR,Wed 11:21,82
16302,TCR,Wed 11:26,SRR,Wed 12:25,59
16302,TVC,Thu 5:25,QLN,Thu 6:42,77
16302,QLN,Thu 6:44,KYJ,Thu 7:33,49
16302,KYJ,Thu 7:35,KTYM,Thu 8:43,68
16302,KTYM,Thu 8:46,ERN,Thu 9:54,68
16302,ERN,Thu 9:59,TCR,Thu 11:21,82
16302,TCR,Thu 11:26,SRR,Thu 12:25,59
16302,TVC,Fri 5:25,QLN,Fri 6:42,77
16302,QLN,Fri 6:44,KYJ,Fri 7:33,49
16302,KYJ,Fri 7:35,KTYM,Fri 8:43,68
16302,KTYM,Fri 8:46,ERN,Fri 9:54,68
16302,ERN,Fri 9:59,TCR,Fri 11:21,82
16302,TCR,Fri 11:26,SRR,Fri 12:25,59
16302,TVC,Sat 5:25,QLN,Sat 6:42,77
16302,QLN,Sat 6:44,KYJ,Sat 7:33,49
16302,KYJ,Sat 7:35,KTYM,Sat 8:43,68
16302,KTYM,Sat 8:46,ERN,Sat 9:54,68
16302,ERN,Sat 9:59,TCR,Sat 11:21,82
16302,TCR,Sat 11:26,SRR,Sat 12:25,59
16303,ERS,Sun 5:05,KTYM,Sun 6:23,78
16303,KTYM,Sun 6:26,KYJ,Sun 7:44,78
16303,KYJ,Sun 7:46,QLN,Sun 8:33,47
16303,QLN,Sun 8:36,TVC,Sun 10:00,84
16303,ERS,Mon 5:05,KTYM,Mon 6:23,78
16303,KTYM,Mon 6:26,KYJ,Mon 7:44,78
16303,KYJ,Mon 7:46,QLN,Mon 8:33,47
16303,QLN,Mon 8:36,TVC,Mon 10:00,84
16303,ERS,Tue 5:05,KTYM,Tue 6:23,78
16303,KTYM,Tue 6:26,KYJ,Tue 7:44,78
16303,KYJ,Tue 7:46,QLN,Tue 8:33,47
16303,QLN,Tue 8:36,TVC,Tue 10:00,84
16303,ERS,Wed 5:05,KTYM,Wed 6:23,78
16303,KTYM,Wed 6:26,KYJ,Wed 7:44,78
16303,KYJ,Wed 7:46,QLN,Wed 8:33,47
16303,QLN,Wed 8:36,TVC,Wed 10:00,84
16303,ERS,Thu 5:05,KTYM,Thu 6:23,78
16303,KTYM,Thu 6:26,KYJ,Thu 7:44,78
16303,KYJ,Thu 7:46,QLN,Thu 8:33,47
16303,QLN,Thu 8:36,TVC,Thu 10:00,84
16303,ERS,Fri 5:05,KTYM,Fri 6:23,78
16303,KTYM,Fri 6:26,KYJ,Fri 7:44,78
16303,KYJ,Fri 7:46,QLN,Fri 8:33,47
16303,QLN,Fri 8:36,TVC,Fri 10:00,84
16303,ERS,Sat 5:05,KTYM,Sat 6:23,78
16303,KTYM,Sat 6:26,KYJ,Sat 7:44,78
16303,KYJ,Sat 7:46,QLN,Sat 8:33,47
16303,QLN,Sat 8:36,TVC,Sat 10:00,84
16304,TVC,Sun 17:45,QLN,Sun 19:07,82
16304,QLN,Sun 19:10,KYJ,Sun 20:16,66
16304,KYJ,Sun 20:18,KTYM,Sun 21:26,68
16304,KTYM,Sun 21:29,ERS,Sun 22:55,86
16304,TVC,Mon 17:45,QLN,Mon 19:07,82
16304,QLN,Mon 19:10,KYJ,Mon 20:16,66
16304,KYJ,Mon 20:18,KTYM,Mon 21:26,68
16304,KTYM,Mon 21:29,ERS,Mon 22:55,86
16304,TVC,Tue 17:45,QLN,Tue 19:07,82
16304,QLN,Tue 19:10,KYJ,Tue 20:16,66
16304,KYJ,Tue 20:18,KTYM,Tue 21:26,68
16304,KTYM,Tue 21:29,ERS,Tue 22:55,86
16304,TVC,Wed 17:45,QLN,Wed 19:07,82
16304,QLN,Wed 19:10,KYJ,Wed 20:16,66
16304,KYJ,Wed 20:18,KTYM,Wed 21:26,68
16304,KTYM,Wed 21:29,ERS,Wed 22:55,86
16304,TVC,Thu 17:45,QLN,Thu 19:07,82
16304,QLN,Thu 19:10,KYJ,Thu 20:16,66
16304,KYJ,Thu 20:18,KTYM,Thu 21:26,68
16304,KTYM,Thu 21:29,ERS,Thu 22:55,86
16304,TVC,Fri 17:45,QLN,Fri 19:07,82
16304,QLN,Fri 19:10,KYJ,Fri 20:16,66
16304,KYJ,Fri 20:18,KTYM,Fri 21:26,68
16304,KTYM,Fri 21:29,ERS,Fri 22:55,86
16304,TVC,Sat 17:45,QLN,Sat 19:07,82
16304,QLN,Sat 19:10,KYJ,Sat 20:16,66
16304,KYJ,Sat 20:18,KTYM,Sat 21:26,68
16304,KTYM,Sat 21:29,ERS,Sat 22:55,86
16305,ERS,Sun 6:00,TCR,Sun 7:22,82
16305,TCR,Sun 7:24,SRR,Sun 8:20,56
16305,SRR,Sun 8:25,CLT,Sun 10:09,104
16305,ERS,Mon 6:00,TCR,Mon 7:22,82
16305,TCR,Mon 7:24,SRR,Mon 8:20,56
16305,SRR,Mon 8:25,CLT,Mon 10:09,104
16305,ERS,Tue 6:00,TCR,Tue 7:22,82
16305,TCR,Tue 7:24,SRR,Tue 8:20,56
16305,SRR,Tue 8:25,CLT,Tue 10:09,104
16305,ERS,Wed 6:00,TCR,Wed 7:22,82
16305,TCR,Wed 7:24,SRR,Wed 8:20,56
16305,SRR,Wed 8:25,CLT,Wed 10:09,104
16305,ERS,Thu 6:00,TCR,Thu 7:22,82
16305,TCR,Thu 7:24,SRR,Thu 8:20,56
16305,SRR,Thu 8:25,CLT,Thu 10:09,104
16305,ERS,Fri 6:00,TCR,Fri 7:22,82
16305,TCR,Fri 7:24,SRR,Fri 8:20,56
16305,SRR,Fri 8:25,CLT,Fri 10:09,104
16305,ERS,Sat 6:00,TCR,Sat 7:22,82
16305,TCR,Sat 7:24,SRR,Sat 8:20,56
16305,SRR,Sat 8:25,CLT,Sat 10:09,104
16306,CLT,Sun 16:13,SRR,Sun 18:13,120
16306,SRR,Sun 18:23,TCR,Sun 19:00,37
16306,TCR,Sun 19:02,ERN,Sun 20:30,88
16306,ERN,Sun 20:32,ERS,Sun 20:50,18
16306,CLT,Mon 16:13,SRR,Mon 18:13,120
16306,SRR,Mon 18:23,TCR,Mon 19:00,37
16306,TCR,Mon 19:02,ERN,Mon 20:30,88
16306,ERN,Mon 20:32,ERS,Mon 20:50,18
16306,CLT,Tue 16:13,SRR,Tue 18:13,120
16306,SRR,Tue 18:23,TCR,Tue 19:00,37
16306,TCR,Tue 19:02,ERN,Tue 20:30,88
16306,ERN,Tue 20:32,ERS,Tue 20:50,18
16306,CLT,Wed 16:13,SRR,Wed 18:13,120
16306,SRR,Wed 18:23,TCR,Wed 19:00,37
16306,TCR,Wed 19:02,ERN,Wed 20:30,88
16306,ERN,Wed 20:32,ERS,Wed 20:50,18
16306,CLT,Thu 16:13,SRR,Thu 18:13,120
16306,SRR,Thu 18:23,TCR,Thu 19:00,37
16306,TCR,Thu 19:02,ERN,Thu 20:30,88
16306,ERN,Thu 20:32,ERS,Thu 20:50,18
16306,CLT,Fri 16:13,SRR,Fri 18:13,120
16306,SRR,Fri 18:23,TCR,Fri 19:00,37
16306,TCR,Fri 19:02,ERN,Fri 20:30,88
16306,ERN,Fri 20:32,ERS,Fri 20:50,18
16306,CLT,Sat 16:13,SRR,Sat 18:13,120
16306,SRR,Sat 18:23,TCR,Sat 19:00,37
16306,TCR,Sat 19:02,ERN,Sat 20:30,88
16306,ERN,Sat 20:32,ERS,Sat 20:50,18
16307,ALLP,Sun 15:50,ERS,Sun 17:15,85
16307,ERS,Sun 17:25,ERN,Sun 17:33,8
16307,ERN,Sun 17:35,TCR,Sun 19:03,88
16307,TCR,Sun 19:06,SRR,Sun 20:22,76
16307,SRR,Sun 20:30,CLT,Sun 22:45,135
16307,ALLP,Mon 15:50,ERS,Mon 17:15,85
16307,ERS,Mon 17:25,ERN,Mon 17:33,8
16307,ERN,Mon 17:35,TCR,Mon 19:03,88
16307,TCR,Mon 19:06,SRR,Mon 20:22,76
